"API_WellNo","County","CoName","Hole","SideTrck","Completion","Well_Typ","Field","Wl_Status","Well_Nm","town","Prod Form","MonthProd","GasProd","WaterProd","OilProd","Year"
"31029192890000","Erie","Zittel, Kenneth D.","19289","00","00","GD","Concord","AC","D&P Zittle 2","Concord","Medina","12","300","0","0","2010"
"31037196290000","Genesee","United States Gypsum Company","19629","00","00","GD","Huron Creek","AC","Meyers, W. 3","Darien","Medina","12","397","0","0","2010"
"31003186770000","Allegany","J. J. Bucher Producing Corporation","18677","00","00","OD","Ceres","IN","Rixford 8","Bolivar","Richburg","12","","130","41","2010"
"31009232830000","Cattaraugus","Empire Energy E & P, LLC","23283","00","00","GD","Lakeshore","AC","Bowers 3","Persia","Medina","12","3515","0","","2010"
"31009246620000","Cattaraugus","Pennhills Resources, LLC","24662","00","00","OD","Bradford","AC","Rumsey Devonian Sec 10 Lot 4 177","Allegany","Upper Devonian","12","602","577","260","2010"
"31011900010001","Cayuga","Auburn Enlarged Central School District","90001","00","01","GD","Auburn","AC","Fee 1","Auburn City","Queenston","12","1291","0","0","2010"
"31013224160000","Chautauqua","PPP Future Development Inc.","22416","00","00","GD","Lakeshore","AC","Crowe, P 2","Pomfret","Medina","12","1208","0","","2010"
"31013093530000","Chautauqua","Decker, James K. & Tiffany J.","09353","00","00","OD","Busti","AC","Tellinghuisen 6","Busti","Glade","12","","0","5","2010"
"31013188880000","Chautauqua","Miller, Charles A., Jr.","18888","00","00","GD","Lakeshore","AC","Miller, C 6331","Villenova","Grimsby","0","0","0","0","2010"
"31009255580000","Cattaraugus","Copper Ridge Oil, Inc.","25558","00","00","OD","Five Mile","AC","Weis 91","Olean","Bradford & Chipmunk","10","","3","40","2010"
"31013217310000","Chautauqua","Stedman Energy, Inc.","21731","00","00","GD","Lakeshore","AC","Weber, B 6914","Cherry Creek","Medina","0","0","0","","2010"
"31013110040000","Chautauqua","Empire Energy E & P, LLC","11004","00","00","GD","Lakeshore","AC","Steinhoff 141","Stockton","Medina","12","1079","0","","2010"
"31009253280000","Cattaraugus","Dallas Energy, LLC","25328","00","00","OD","Chipmunk","AC","Potter Lumber PL22","Carrollton","Chipmunk, Bradford 2nd & 3rd","12","857","936","486","2010"
"31013102580000","Chautauqua","Empire Energy E & P, LLC","10258","00","00","GD","Lakeshore","AC","Hunt 40 1","Ripley","Medina","12","1150","0","0","2010"
"31013144620000","Chautauqua","Empire Energy E & P, LLC","14462","00","00","GD","Lakeshore","AC","Markham 1","Westfield","Medina","12","1524","0","","2010"
"31013183780000","Chautauqua","PPP Future Development Inc.","18378","00","00","GD","Lakeshore","AC","Carpenter 4","Ellington","Medina","12","1319","30","","2010"
"31029256790002","Erie","PPP Future Development Inc.","25679","00","02","GW","New Field Wildcat","AC","Henry 2","Concord","Medina","0","0","0","0","2010"
"31037173230000","Genesee","PPP Future Development Inc.","17323","00","00","GD","Alden-Lancaster","IN","Darien Lake State Park 10","Darien","Medina","12","1280","0","","2010"
"31029233390000","Erie","PPP Future Development Inc.","23339","00","00","GD","Concord","AC","Evans Unit 1","Concord","Medina","12","1041","0","0","2010"
"31003680160000","Allegany","Sturdevant, Walter B.","68016","00","00","OD","Richburg","UL","J&R Oil Lot 8 0120","Bolivar","Richburg","0","0","0","0","2010"
"31013119230000","Chautauqua","Empire Energy E & P, LLC","11923","00","00","GD","Lakeshore","AC","Dillenberg 1293","Sheridan","Medina","3","83","0","","2010"
"31029192360000","Erie","GFS Energy, Inc.","19236","00","00","GD","Brant-Eden","PA","Mammoser 1","Boston","Grimsby","0","0","0","","2010"
"31009668830000","Cattaraugus","Linn, Conrad W. Jr.","66883","00","00","OD","Bradford","UL","Linn 2","Portville","Bradford","12","","0","5","2010"
"31003639040000","Allegany","Saint John Exploration & Production, Inc.","63904","00","00","GD","Richburg","IN","Trio Farm 78wg","Bolivar","Richburg","0","0","0","0","2010"
"31003662610000","Allegany","Cooper, Brian C","66261","00","00","OD","Richburg","PA","North End Oil 4","Bolivar","Richburg","0","0","0","0","2010"
"31009186620000","Cattaraugus","Chautauqua Energy, Inc.","18662","00","00","GD","Lakeshore","NR","Ulmer, G. 1","Dayton","Medina","12","2393","0","0","2010"
"31003662420000","Allegany","Barney, Constance S. & Wallace Barney","66242","00","00","OD","Fulmer Valley","AC","Clark 1","Andover","Fulmer Valley","12","0","0","2","2010"
"31013105290000","Chautauqua","Empire Energy E & P, LLC","10529","00","00","GD","Lakeshore","AC","Hanson Theodore 12","Chautauqua","Medina","0","0","0","","2010"
"31009124620000","Cattaraugus","SWEPI LP","12462","00","00","OD","Bradford","PA","Enterprise Transit St 19","Allegany","Chipmunk, Bradford 2nd & 3rd","12","0","0","90","2010"
"31009219660000","Cattaraugus","Empire Energy E & P, LLC","21966","00","00","GD","Lakeshore","AC","Miller, E 1","Leon","Medina","12","635","0","","2010"
"31037175460000","Genesee","United States Gypsum Company","17546","00","00","GD","Indian Falls","AC","Riley 2","Batavia","Medina","12","2226","0","0","2010"
"31003660430000","Allegany","Collins, Dave","66043","00","00","OD","Richburg","IN","Harder 63","Scio","Richburg","7","","0","1","2010"
"31013110530000","Chautauqua","Vertical Energy, Inc.","11053","00","00","OD","Busti","AC","Trask 4","Busti","Glade","12","","1","5","2010"
"31009189390000","Cattaraugus","Johnston Gas Service, Inc.","18939","00","00","GD","Lakeshore","AC","Winship-Johnston 2","Dayton","Medina","12","270","0","0","2010"
"31013113470000","Chautauqua","PPP Future Development Inc.","11347","00","00","GD","Lakeshore","AC","Hoyt 3","North Harmony","Medina","12","3602","90","0","2010"
"31003636960000","Allegany","Simon of Bolivar Enterprises, Inc.","63696","00","00","OD","Richburg","AC","Mulkin 4","Bolivar","Richburg","12","","0","98","2010"
"31029252390001","Erie","PPP Future Development Inc.","25239","00","01","GW","New Field Wildcat","AC","Galluzzi 1","Boston","Medina","0","0","0","0","2010"
"31003235360000","Allegany","PPP Future Development Inc.","23536","00","00","OD","Andover","AC","Hess, J 4","Andover","Fulmer Valley","12","1727","0","110","2010"
"31009211310000","Cattaraugus","Nucomer Energy, LLC","21131","00","00","GD","Lakeshore","AC","Countryside 1","Dayton","Medina","12","921","0","0","2010"
"31003635980000","Allegany","J and R Oil Company","63598","00","00","OD","Scio","IN","Harris - 011a","Ward","Scio","0","0","0","0","2010"
"31101230390000","Steuben","Chesapeake Appalachia, LLC","23039","00","00","DW","Not Applicable","PA","Miller 1 (625345)","Howard","Not Applicable","0","0","0","0","2010"
"31099213580000","Seneca","Minard Run Oil Company","21358","00","00","GD","Fayette-Waterloo","AC","Jensen 1216","Fayette","Queenston","12","7551","0","0","2010"
"31009240450000","Cattaraugus","Pennhills Resources, LLC","24045","00","00","OD","Chipmunk","AC","Rumsey Devonian Sec 14 Lot 3-31","Allegany","Bradford & Chipmunk","12","603","578","259","2010"
"31011175590000","Cayuga","Minard Run Oil Company","17559","00","00","GD","West Auburn","AC","Quill 725-1","Aurelius","Queenston","12","2835","0","0","2010"
"31009190230000","Cattaraugus","Vanscoy, James S Vanscoy, Regina M","19023","00","00","OD","Chipmunk","AC","Vanscoy 5","Carrollton","Chipmunk, Bradford 1st & 2nd","12","","0","55","2010"
"31009234970000","Cattaraugus","Empire Energy E & P, LLC","23497","00","00","GD","Lakeshore","AC","Dayton Preserve Unit 1","Dayton","Medina","12","5629","0","","2010"
"31009609640000","Cattaraugus","McCracken Oil & Gas, LLC","60964","00","00","OD","Chipmunk","PA","B/R 16","Allegany","Bradford & Chipmunk","11","","0","39","2010"
"31003665710000","Allegany","Emerald Oil Company LLC","66571","00","00","OD","Nile","UL","Hopewell Oil Co. 2","Wirt","Waugh & Porter","1","10","10","1","2010"
"31009121820000","Cattaraugus","SWEPI LP","12182","00","00","OD","Bradford","CO","Enterprise Transit St 116","Allegany","Chipmunk, Bradford 2nd & 3rd","12","0","1062","0","2010"
"31013208000000","Chautauqua","GFS Energy, Inc.","20800","00","00","GD","Lakeshore","PA","Crowell Unit 3","Villenova","Medina","0","0","0","","2010"
"31003156300000","Allegany","Case Brothers Inc.","15630","00","00","OD","Richburg","IN","Willets & Paul 1","Genesee","Richburg","0","0","0","0","2010"
"31009156710000","Cattaraugus","Diehl, Ronald","15671","00","00","GD","Pigeon Hill","IN","Sitek 1","Freedom","Medina","0","0","0","0","2010"
"31013137120000","Chautauqua","Chautauqua Energy, Inc.","13712","00","00","GD","Lakeshore","NR","Yerico 2","Dunkirk","Medina","1","200","0","0","2010"
"31009648780000","Cattaraugus","Carls, Kevin D","64878","00","00","OD","Bradford","PA","Wilson 23","Allegany","Bradford Third","12","","4","1","2010"
"31009251690000","Cattaraugus","Dallas Energy, LLC","25169","00","00","OD","Chipmunk","AC","Johnson 18","Carrollton","Chipmunk, Bradford 2nd & 3rd","12","600","0","247","2010"
"31009256900000","Cattaraugus","McCracken Oil & Gas, LLC","25690","00","00","OD","Bradford","AC","Rosa O'Brian RO-14","Carrollton","Chipmunk, Bradford 2nd & 3rd","12","897","20","751","2010"
"31121137890000","Wyoming","PPP Future Development Inc.","13789","00","00","GD","Java","AC","Murcin 1","Arcade","Medina","12","428","0","0","2010"
"31013207760000","Chautauqua","Chautauqua Energy, Inc.","20776","00","00","GD","Lakeshore","NR","Murdock 1","Chautauqua","Medina","1","200","0","0","2010"
"31003608640000","Allegany","Plants and Goodwin, Inc.","60864","00","00","OD","Richburg","PA","Green 233","Bolivar","Richburg","12","0","3","4","2010"
"31009256660000","Cattaraugus","Copper Ridge Oil, Inc.","25666","00","00","OD","Five Mile","AC","Weis 93","Olean","Chipmunk, Bradford 1st,2nd,3rd","10","","10","150","2010"
"31013165440000","Chautauqua","PPP Future Development Inc.","16544","00","00","GD","Lakeshore","AC","Lawson Unit 1","Busti","Medina","12","9445","0","0","2010"
"31009550900000","Cattaraugus","Oily Ann Oil And Gas Inc.","55090","00","00","OD","Five Mile","IN","Lundy 11","Olean","Bradford","0","0","0","0","2010"
"31003669010000","Allegany","Burdick, Jeffery H","66901","00","00","OD","Richburg","AC","Mountain 21","Bolivar","Richburg","12","","20","10","2010"
"31003253410001","Allegany","Sam Koehler Enterprises, Inc.","25341","00","01","OD","Fulmer Valley","AC","Otis Eastern 16","Andover","Penny & Fulmer Valley","12","49","335","416","2010"
"31009168470000","Cattaraugus","Frank H. Stephan Oil Group","16847","00","00","OD","Four Mile","PA","Garr 1","Allegany","Bradford","12","","2","36","2010"
"31013127370000","Chautauqua","Empire Energy E & P, LLC","12737","00","00","GD","Lakeshore","AC","Issler, W 1","Westfield","Medina","9","666","0","","2010"
"31011156120000","Cayuga","OI Auburn, Inc.","15612","00","00","GE","West Auburn","AC","O'Hara Farms Inc. A132-4","Aurelius","Queenston","12","3180","0","","2010"
"31013191310000","Chautauqua","PPP Future Development Inc.","19131","00","00","GD","Lakeshore","AC","Steward 2","Ellington","Medina","12","2200","0","","2010"
"31029165870000","Erie","Stedman Energy, Inc.","16587","00","00","GD","Elma","AC","Neubert 1","Elma","Medina","12","2846","0","0","2010"
"31013125350000","Chautauqua","PPP Future Development Inc.","12535","00","00","GD","Lakeshore","AC","Lent NY 18","Ellington","Medina","12","802","0","","2010"
"31013243360000","Chautauqua","PPP Future Development Inc.","24336","00","00","GD","Lakeshore","AC","Brown 2","Hanover","Medina","11","463","30","0","2010"
"31099196310000","Seneca","Minard Run Oil Company","19631","00","00","GD","Fayette-Waterloo","AC","Lynd (4166)","Fayette","Queenston","12","1722","0","0","2010"
"31003186730000","Allegany","J. J. Bucher Producing Corporation","18673","00","00","OD","Ceres","AC","Leilous 4","Bolivar","Richburg","12","","130","41","2010"
"31011157090000","Cayuga","OI Auburn, Inc.","15709","00","00","GE","West Auburn","AC","Simmons Theodore A131-5","Aurelius","Queenston","12","3579","0","","2010"
"31009690980000","Cattaraugus","Hidden Heart Stables LLC","69098","00","00","OD","Four Mile","PA","Carls 8","Allegany","Bradford","0","0","0","0","2010"
"31003639670000","Allegany","Saint John Exploration & Production, Inc.","63967","00","00","OD","Richburg","IN","Trio Farm 58","Bolivar","Richburg","0","0","0","0","2010"
"31013117600000","Chautauqua","Curtis & Son Oil, Inc.","11760","00","00","OD","Busti","AC","E Crandall 10","Busti","Glade","1","","0","8","2010"
"31013123510000","Chautauqua","Empire Energy E & P, LLC","12351","00","00","GD","Lakeshore","AC","Schroeder 471","Arkwright","Medina","12","563","0","","2010"
"31029207540000","Erie","Evans-Brant (Lake Shore) Central School District","20754","00","00","GD","Lakeview","IN","Lake Shore Central 2","Evans","Medina","12","895","0","0","2010"
"31003662190000","Allegany","Lane Oil Company, LLC","66219","00","00","OD","Ford's Brook","IN","Fassett 08","Alma","Richburg","0","0","0","0","2010"
"31013182430000","Chautauqua","Empire Energy E & P, LLC","18243","00","00","GD","Lakeshore","AC","Beightol,L 1","Ellington","Medina","5","51","0","","2010"
"31009113450000","Cattaraugus","Reyrock Oil, LLC","11345","00","00","OD","Chipmunk","AC","North Clare 6a","Allegany","Chipmunk","0","0","0","0","2010"
"31003667880000","Allegany","Hungerford Oil Partners","66788","00","00","OD","Clarksville","IN","Kingsbury 2","Clarksville","Clarksville","6","0","20","10","2010"
"31013159970000","Chautauqua","PPP Future Development Inc.","15997","00","00","GW","Lakeshore","AC","Horton NY 20","Ellington","Medina","12","3481","20","","2010"
"31013163880000","Chautauqua","Stedman Energy, Inc.","16388","00","00","GD","Lakeshore","AC","Reed 5","Sherman","Medina","12","3916","0","0","2010"
"31011175960000","Cayuga","OI Auburn, Inc.","17596","00","00","GD","West Auburn","AC","Smith A118-2","Aurelius","Queenston","12","2930","0","","2010"
"31009226720000","Cattaraugus","Empire Energy E & P, LLC","22672","00","00","GD","Lakeshore","AC","Eaton 4","Persia","Medina","12","3318","0","","2010"
"31009252000000","Cattaraugus","Vertical Energy, Inc.","25200","00","00","OD","Olean","AC","Willoughby 3","Olean","Chipmunk, Bradford 2nd & 3rd","12","","49","81","2010"
"31029201090000","Erie","Fitzpatrick, Stephen","20109","00","00","GD","Brant-Eden","AC","Phillips Unit 2","Evans","Medina","12","25","0","0","2010"
"31009099700000","Cattaraugus","Thropp, Kevin F d/b/a Marilyns Motors","09970","00","00","OD","Five Mile","PA","Thropp 10","Olean","Bradford","6","","5","72","2010"
"31013186360000","Chautauqua","K. Petroleum, Inc.","18636","00","00","GD","Lakeshore","AC","Scott 1","Villenova","Medina","12","2135","1","","2010"
"31037159200000","Genesee","United States Gypsum Company","15920","00","00","GD","Indian Falls","PA","Hagen 1","Batavia","Medina","12","75","0","0","2010"
"31003053860000","Allegany","Sandstone Oil & Gas Development, LLC","05386","00","00","IW","Richburg","IN","Slade Lot 29 I-33","Genesee","Richburg","0","0","0","0","2010"
"31003657150000","Allegany","Pine Oil Co.","65715","00","00","IW","Richburg","IN","Pine Oil 128","Genesee","Richburg","0","0","0","0","2010"
"31013170220000","Chautauqua","PPP Future Development Inc.","17022","00","00","GD","Lakeshore","AC","Engdahl Unit 1","Busti","Medina","12","1734","0","0","2010"
"31013116610000","Chautauqua","PPP Future Development Inc.","11661","00","00","GD","Lakeshore","AC","Fairbank 1","North Harmony","Medina","12","1555","230","0","2010"
"31029137230000","Erie","Weil Resources, Inc.","13723","00","00","GD","Buffalo Creek","AC","Ells 1","Marilla","Medina","12","1556","0","","2010"
"31013243110000","Chautauqua","Empire Energy E & P, LLC","24311","00","00","GD","Lakeshore","AC","Dewey 2","Sherman","Medina","12","1359","69","0","2010"
"31013095890000","Chautauqua","Empire Energy E & P, LLC","09589","00","00","OD","Busti","IN","Anderson 12","Busti","Glade","6","","0","8","2010"
"31013129810000","Chautauqua","Empire Energy E & P, LLC","12981","00","00","GD","Lakeshore","AC","Wilson 538","Arkwright","Medina","12","3262","0","","2010"
"31029147680000","Erie","Seneca Resources Corporation","14768","00","00","GD","North Collins","PA","Schmitz 1201-I","North Collins","Onondaga","12","230","0","0","2010"
"31037102470000","Genesee","Reserve Gas Company, Inc.","10247","00","00","GD","Alden-Lancaster","AC","Novack 1","Darien","Medina","12","111","0","0","2010"
